,cost
23785,23.73374582
23786,3.90879297586
23787,4.81852628768
23788,24.1844393873
23789,20.0391713915
23790,67.3953806691
23791,8.27662569621
23792,8.20707421977
23793,66.9224306294
23794,7.88713742815
23795,7.6089315224
23796,18.9541683591
23797,19.8138246079
23798,18.1501532915
23799,16.483699916
23800,11.8682639395
23801,9.48682138624
23802,8.69949867296
23803,6.73814703739
23804,6.34309465121
23805,6.14278639907
23806,5.87292667049
23807,34.6366352665
23808,12.6305481213
23809,92.0332956828
23810,34.4251987781
23811,23.4750143276
23812,13.4596017204
23813,8.26827951904
23814,6.94958352576
23815,4.95206512244
23816,4.2927171258
23817,3.96165209795
23818,9.90413024488
23819,73.8024626787
23820,28.861080663
23821,19.577349588
23822,53.5685471531
23823,5.22470691008
23824,3.83924149942
23825,14.2497064928
23826,9.61201404383
23827,6.1344402219
23828,4.9743215949
23829,4.04789592873
23830,209.305431136
23831,108.450226181
23832,74.8429527662
23833,47.9376596206
23834,36.4115889452
23835,21.6277271134
23836,12.0630080735
23837,6.32362023781
23838,4.40956360622
23839,3.26335527451
23840,2.94620054195
23841,2.80431553001
23842,2.72085375828
23843,21.8141250702
23844,12.2494060304
23845,6.51001819467
23846,4.59596156307
23847,3.44975323136
23848,3.1325984988
23849,2.99071348687
23850,2.90725171514
23851,30.2242896012
23852,18.3643718389
23853,11.2478647697
23854,8.87476839358
23855,7.45313621518
23856,7.04417353372
23857,6.85777557686
23858,6.74649321456
23859,21.4580215109
23860,11.893302471
23861,6.1539146353
23862,4.23985800371
23863,3.093649672
23864,2.77649493943
23865,2.63739198656
23866,2.55114815577
23867,21.5553935779
23868,11.990674538
23869,6.25128670231
23870,4.34001212978
23871,3.19102173901
23872,2.87386700645
23873,22.7099480868
23874,13.1452290469
23875,7.4058412112
23876,5.4917845796
23877,4.34557624789
23878,4.02842151533
23879,3.8865365034
23880,3.80307473167
23881,27.8511932251
23882,15.9912754628
23883,8.87476839358
23884,6.50167201749
23885,5.08003983909
23886,4.67107715763
23887,4.48467920077
23888,4.37339683847
23889,27.7426929219
23890,15.8827751596
23891,8.76626809034
23892,6.39595377331
23893,4.97153953584
23894,4.56535891344
23895,4.37617889753
23896,4.26489653522
23897,21.9671383184
23898,12.4024192786
23899,6.66303144283
23900,4.74897481124
23901,3.60276647953
23902,3.28561174697
23903,3.14372673503
23904,3.0602649633
23905,28.6719006471
23906,16.8119828848
23907,9.69547581556
23908,7.32237943947
23909,5.90074726106
23910,5.4917845796
23911,5.30538662275
23912,5.19410426045
23913,27.5423846697
23914,15.6824669074
23915,8.56874189725
23916,6.19564552116
23917,4.77401334276
23918,4.3650506613
23919,4.17865270444
23920,4.06458828308
23921,19.0737968986
23922,11.1783132932
23923,6.44046671823
23924,4.8630392326
23925,3.91435709397
23926,3.66675383785
23927,3.55825353461
23928,3.49426617628
23929,21.5303550464
23930,11.9656360065
23931,6.2262481708
23932,4.31497359826
23933,3.16598320749
23934,2.85161053399
23935,2.70972552205
23936,2.62348169127
23937,21.3940341526
23938,11.8293151127
23939,6.08992727698
23940,4.17865270444
23941,3.02966231367
23942,2.71528964017
23943,2.57340462823
23944,2.48716079745
23945,21.5693038732
23946,12.0045848333
23947,6.2651969976
23948,4.35392242507
23949,3.2049320343
23950,2.89055936079
23951,2.74867434886
23952,2.66243051808
23953,21.4329829794
23954,11.8682639395
23955,6.12887610378
23956,4.21760153125
23957,3.06861114048
23958,2.75423846697
23959,2.61235345504
23960,2.52610962426
23961,28.9779271434
23962,17.1180093811
23963,10.0015023119
23964,7.6284059358
23965,6.20677375739
23966,5.79781107593
23967,5.61141311908
23968,5.50013075678
23969,295.168119829
23970,105.053332072
23971,67.0309309326
23972,50.7336289735
23973,41.6808088002
23974,21.6972785898
23975,12.13255955
23976,6.39317171425
23977,4.47911508265
23978,3.33290675094
23979,3.01575201838
23980,2.87386700645
23981,2.79040523472
23982,21.6972785898
23983,12.13255955
23984,6.39317171425
23985,4.47911508265
23986,3.33290675094
23987,3.01575201838
23988,2.87386700645
23989,2.79040523472
23990,23.2246290124
23991,15.4988510096
23992,13.0701134524
23993,11.8098406993
23994,27.8345008708
23995,15.9745831085
23996,8.85807603924
23997,6.48776172221
23998,5.06334748474
23999,4.65716686234
24000,4.46798684642
24001,4.35670448412
24002,22.0227794996
24003,12.4580604597
24004,6.72145468304
24005,4.80739805145
24006,3.65840766068
24007,3.34403498717
24008,3.20214997524
24009,3.11868820351
24010,21.4496753337
24011,11.8849562939
24012,6.14556845813
24013,4.23151182653
24014,3.08530349482
24015,2.76814876226
24016,2.62904580938
24017,2.5428019786
24018,21.4023803297
24019,11.8376612899
24020,6.10105551321
24021,4.18699888161
24022,3.03800849084
24023,2.72363581734
24024,2.58175080541
24025,2.49828903368
24026,21.9059330191
24027,12.3412139793
24028,6.60182614357
24029,4.69055157103
24030,3.54156118026
24031,3.22718850676
24032,3.08530349482
24033,2.99905966404
24034,27.5145640792
24035,15.6546463168
24036,8.54092130668
24037,6.16782493059
24038,4.74341069312
24039,4.33723007072
24040,4.15083211386
24041,4.0367676925
24042,21.6638938811
24043,12.0991748413
24044,6.35978700556
24045,4.44573037396
24046,3.29952204225
24047,2.98236730969
24048,2.84326435682
24049,2.75702052603
24050,19.0543224852
24051,11.1588388798
24052,6.42099230482
24053,4.84078276014
24054,3.89488268057
24055,3.64449736539
24056,3.5387791212
24057,3.47200970382
24058,28.9695809663
24059,17.1096632039
24060,9.99315613472
24061,7.62284181769
24062,6.19842758022
24063,5.79224695782
24064,5.60306694191
24065,5.4917845796
24066,30.4746749164
24067,20.2839925886
24068,14.1690267801
24069,12.1297774909
24070,10.9084535647
24071,10.5662603006
24072,10.4132470524
24073,10.3214391035
24074,28.5912209344
24075,18.4005386066
24076,12.2855727981
24077,10.246323509
24078,9.02499958269
24079,8.68280631861
24080,8.52979307045
24081,8.43798512155
24082,26.6882925391
24083,16.4976102113
24084,10.3826444028
24085,8.34339511359
24086,7.12207118733
24087,6.77987792325
24088,6.62686467508
24089,6.53505672618
24090,32.4471547882
24091,22.2564724604
24092,16.1415066519
24093,14.1022573627
24094,12.8809334365
24095,12.5387401724
24096,12.3857269242
24097,12.2939189753
24098,304.062362636
24099,363.834901487
24100,155.172125994
24101,113.446804249
24102,95.5553824497
24103,85.6178674961
24104,38.1058629113
24105,23.8172075917
24106,17.7022417832
24107,14.2942194377
24108,21.4218547431
24109,11.8571357033
24110,6.11774786755
24111,4.20647329502
24112,3.05748290425
24113,2.74311023074
24114,2.60122521881
24115,2.51498138802
24116,22.0339077358
24117,12.4691886959
24118,6.72980086021
24119,4.81852628768
24120,3.66953589691
24121,3.3551632234
24122,3.21327821147
24123,3.12703438069
24124,21.9671383184
24125,12.4024192786
24126,6.66303144283
24127,4.75175687029
24128,3.60276647953
24129,3.28839380602
24130,3.14650879409
24131,3.06304702236
24132,20.8098017505
24133,11.2450827106
24134,5.50847693395
24135,3.59442030235
24136,2.44542991159
24137,2.13105723808
24138,1.98917222615
24139,1.90571045442
24140,20.5399420219
24141,10.975222982
24142,5.23583514631
24143,3.32456057377
24144,2.175570183
24145,1.8611975095
24146,1.71931249757
24147,1.63306866678
24148,20.642878207
24149,11.0781591672
24150,5.33877133144
24151,3.42471469984
24152,2.27850636813
24153,1.96135163557
24154,1.81946662364
24155,1.73600485191
24156,2.11158282468
24157,1.94465928123
24158,8.61603690123
24159,4.80183393333
24160,20.448134073
24161,10.8834150331
24162,5.14402719741
24163,3.22997056582
24164,2.0837622341
24165,1.76660750154
24166,1.62472248961
24167,1.54126071788
24168,6.03428609583
24169,0.776194477056
24170,1.79999221023
24171,22.3260239368
24172,12.761304897
24173,7.02191706126
24174,5.10786042966
24175,3.96165209795
24176,3.64449736539
24177,3.50261235346
24178,3.41915058173
24179,25.8258542312
24180,6.10383757226
24181,2.46212226593
24182,1.98639016709
24183,2.15887782866
24184,21.5164447511
24185,11.9517257112
24186,6.21233787551
24187,4.29828124391
24188,3.1520729122
24189,2.83491817964
24190,2.69581522677
24191,2.60957139598
24192,3.85593385376
24193,6.64912114754
24194,6.12887610378
24195,5.61419517814
24196,34.9148411722
24197,107.354094913
24198,74.8624271796
24199,14.2552706109
24200,40.1284198461
24201,50.9784501705
24202,4.15917829104
24203,19.237938383
24204,14.2719629652
24205,12.085264546
24206,10.4939267651
24207,120.307361885
24208,8.76348603128
24209,4.8101801105
24210,34.6811482114
24211,22.4873833622
24212,67.4176371416
24213,4.41790978339
24214,270.346588917
24215,3.55825353461
24216,3.0407905499
24217,41.2941025912
24218,28.5411438714
24219,22.1674465706
24220,5.39163045353
24221,10.0487973159
24222,7.53938004596
24223,5.41388692599
24224,4.87416746883
24225,5.80059313499
24226,3.89488268057
24227,26.4852022279
24228,26.4852022279
24229,17.6577288383
24230,17.6577288383
24231,12.6249840032
24232,12.6249840032
24233,6.50723613561
24234,4.33723007072
24235,17.9748835708
24236,18.4895644965
24237,11.2923777146
24238,7.65622652638
24239,6.44603083634
24240,5.8395419618
24241,5.19966837856
24242,5.84788813897
24243,6.39038965519
24244,5.73104165855
24245,12.2021110264
24246,10.6970170763
24247,8.40460041286
24248,6.94401940764
24249,5.46952810714
24250,3.70570266466
24251,16.3473790222
24252,16.3473790222
24253,16.3473790222
24254,16.3473790222
24255,6.09549139509
24256,6.09549139509
24257,17.354484401
24258,13.6654740907
24259,10.2185029184
24260,9.16132047651
24261,10.4661061745
24262,21.3272647352
24263,3.13538055786
24264,3.26335527451
24265,3.13538055786
24266,3.13538055786
24267,3.13538055786
24268,3.13538055786
24269,3.13538055786
24270,3.13538055786
24271,3.13538055786
24272,3.13538055786
24273,66.516250007
24274,56.3255676792
24275,50.2106018707
24276,48.1741346405
24277,46.9500286552
24278,46.6078353911
24279,46.454822143
24280,46.3630141941
24281,19.1850792609
24282,19.1850792609
24283,1.10447744585
24284,3.53043294403
24285,2.98793142781
24286,5.88405490672
24287,7.91927021027
24288,15.757582502
24289,3.62502295199
24290,2.948982601
24291,2.948982601
24292,3.45253529042
24293,3.48313794005
24294,9.91525848111
24295,3.51095853063
24296,2.11436488374
24297,1.71096632039
24298,1.70262014322
24299,24.9606338643
24300,5.23861720537
24301,1.59690189903
24302,18.5897186225
24303,10.8806329741
24304,8.3100104049
24305,7.21666119528
24306,10.8945432694
24307,10.9501844505
24308,6.25128670231
24309,11.6401350968
24310,10.730401785
24311,5.54742576075
24312,20.5149034904
24313,10.9501844505
24314,5.21079661479
24315,3.29952204225
24316,2.15053165149
24317,1.83337691893
24318,1.69427396605
24319,1.60803013526
24320,21.4802779833
24321,11.9155589435
24322,6.17617110776
24323,4.26211447617
24324,3.11590614446
24325,2.79875141189
24326,2.65964845902
24327,2.57340462823
24328,21.3383929714
24329,11.7736739316
24330,6.03428609583
24331,4.12301152329
24332,2.97402113252
24333,2.65964845902
24334,2.51776344708
24335,2.4315196163
24336,21.3383929714
24337,11.7736739316
24338,6.03428609583
24339,4.12301152329
24340,2.97402113252
24341,2.65964845902
24342,2.51776344708
24343,2.4315196163
24344,106.41654101
24345,36.8567183944
24346,22.9492051657
24347,16.9844705463
24348,13.6710382088
24349,20.595583203
24350,11.0308641632
24351,5.29147632746
24352,3.37741969587
24353,2.23121136415
24354,1.91405663159
24355,1.77495367872
24356,1.68870984793
24357,20.7152117425
24358,11.1504927027
24359,5.41110486693
24360,3.49704823534
24361,2.35083990363
24362,2.03368517107
24363,1.89180015913
24364,1.80833838741
24365,21.3161364989
24366,11.7514174591
24367,6.01202962336
24368,4.09797299177
24369,2.95176466006
24370,2.6346099275
24371,2.49272491556
24372,2.40926314384
24373,21.9226253735
24374,12.3579063336
24375,6.61851849791
24376,4.70446186632
24377,3.55825353461
24378,3.24109880205
24379,3.10199584917
24380,3.01575201838
24381,20.8264941048
24382,11.261775065
24383,5.52516928829
24384,3.6111126567
24385,2.46212226593
24386,2.14774959243
24387,2.00586458049
24388,1.92240280877
24389,20.8932635222
24390,11.3285444823
24391,5.58915664662
24392,3.67788207408
24393,2.52889168331
24394,2.21451900981
24395,2.07263399787
24396,1.98639016709
24397,21.9365356688
24398,12.3718166289
24399,6.6324287932
24400,4.72115422066
24401,3.57216382989
24402,3.25779115639
24403,3.11590614446
24404,3.02966231367
24405,22.4985115984
24406,12.9337925585
24407,7.19440472282
24408,5.28313015029
24409,4.13413975952
24410,3.81976708602
24411,3.67788207408
24412,3.5916382433
24413,21.8335994836
24414,12.2688804438
24415,6.52949260807
24416,4.61543597647
24417,3.46922764476
24418,3.1520729122
24419,3.01018790027
24420,2.92672612854
24421,21.2410209044
24422,11.6763018645
24423,5.93691402881
24424,4.02563945627
24425,2.87664906551
24426,2.562276392
24427,2.42039138007
24428,2.33414754928
24429,22.2676006966
24430,12.7028816568
24431,6.96349382105
24432,5.04943718945
24433,3.90322885774
24434,3.58607412518
24435,3.44418911325
24436,3.36072734152
24437,21.1380847193
24438,11.5733656794
24439,5.83397784368
24440,3.92270327115
24441,2.77371288038
24442,2.45934020687
24443,2.31745519494
24444,2.23121136415
24445,21.6193809362
24446,12.0546618964
24447,6.31527406064
24448,4.4039994881
24449,3.25500909733
24450,2.94063642383
24451,2.79875141189
24452,2.71528964017
24453,108.745124442
24454,39.1853018256
24455,25.2777885969
24456,19.3130539775
24457,15.99962164
24458,21.3523032667
24459,11.7875842268
24460,6.05097845017
24461,4.13692181858
24462,2.99071348687
24463,2.67355875431
24464,2.53167374237
24465,2.44821197064
24466,21.3523032667
24467,11.7875842268
24468,6.05097845017
24469,4.13692181858
24470,2.99071348687
24471,2.67355875431
24472,2.53167374237
24473,2.44821197064
24474,21.7779583025
24475,12.2132392626
24476,6.47663348598
24477,4.56257685438
24478,3.41636852267
24479,3.09921379011
24480,2.95732877818
24481,2.87386700645
24482,21.7445735938
24483,12.179854554
24484,6.44046671823
24485,4.52919214569
24486,3.38020175492
24487,3.06582908142
24488,2.92394406948
24489,2.8377002387
24490,22.4734730669
24491,12.908754027
24492,7.16936619131
24493,5.25809161877
24494,4.109101228
24495,3.7947285545
24496,3.65284354256
24497,3.56659971178
24498,21.705624767
24499,12.1409057271
24500,6.40429995048
24501,4.49024331889
24502,3.34125292812
24503,3.02688025461
24504,2.88499524268
24505,2.80153347095
24506,42.5599394624
24507,26.4796381098
24508,19.5856957651
24509,15.757582502
24510,21.2771876721
24511,11.7124686323
24512,5.97308079656
24513,4.06180622402
24514,2.91281583325
24515,2.59566110069
24516,2.45655814782
24517,2.37031431703
24518,21.463585629
24519,11.8988665891
24520,6.15947875341
24521,4.24820418088
24522,3.09921379011
24523,2.78484111661
24524,2.64295610467
24525,2.55671227389
24526,21.5053165149
24527,11.940597475
24528,6.20120963928
24529,4.28993506674
24530,3.14094467597
24531,2.82657200247
24532,2.68468699054
24533,2.59844315975
24534,21.4023803297
24535,11.8376612899
24536,6.09827345415
24537,4.18421682255
24538,3.03800849084
24539,2.72085375828
24540,2.57896874635
24541,2.49550697462
24542,21.3634315029
24543,11.7987124631
24544,6.05932462734
24545,4.14805005481
24546,2.99905966404
24547,2.68468699054
24548,2.5428019786
24549,2.45655814782
24550,21.7640480072
24551,12.1993289674
24552,6.45994113163
24553,4.54588450004
24554,3.39967616833
24555,3.08252143577
24556,2.94341848289
24557,2.8571746521
24558,20.9600329396
24559,11.3953138997
24560,5.655926064
24561,3.7418694324
24562,2.59566110069
24563,2.27850636813
24564,2.1366213562
24565,2.05315958447
24566,21.0490588294
24567,11.4843397896
24568,5.74495195384
24569,3.8336773813
24570,2.68468699054
24571,2.37031431703
24572,2.2284293051
24573,2.14218547431
24574,3.01575201838
24575,20.7541605693
24576,11.1894415295
24577,5.45005369374
24578,3.5387791212
24579,2.38978873044
24580,2.07541605693
24581,1.933531045
24582,1.85006927327
24583,20.4064031871
24584,10.8416841473
24585,5.10229631155
24586,3.19102173901
24587,2.04203134824
24588,1.72765867474
24589,1.5857736628
24590,1.50231189108
24591,22.0561642083
24592,12.4914451684
24593,6.75483939173
24594,4.84078276014
24595,3.69179236937
24596,3.37741969587
24597,3.23553468393
24598,3.1520729122
24599,21.1659053098
24600,11.60118627
24601,5.86179843426
24602,3.95052386172
24603,2.80153347095
24604,2.48716079745
24605,2.34527578551
24606,2.26181401379
24607,114.503986691
24608,21.3244826761
24609,11.7597636363
24610,6.02037580054
24611,4.10631916894
24612,2.96011083723
24613,2.64295610467
24614,2.50385315179
24615,2.41760932101
24616,21.6193809362
24617,12.0546618964
24618,6.31527406064
24619,4.4039994881
24620,3.25500909733
24621,2.94063642383
24622,2.79875141189
24623,2.71528964017
24624,21.3356109123
24625,11.7708918725
24626,6.03150403677
24627,4.12022946423
24628,2.97123907346
24629,2.65686639996
24630,2.51498138802
24631,2.42873755724
24632,21.4774959243
24633,11.9127768844
24634,6.1733890487
24635,4.26211447617
24636,3.1131240854
24637,2.79875141189
24638,2.65686639996
